title	type	genres	releaseYear	imdbId	imdbAverageRating	imdbNumVotes	availableCountries
City Lights	movie	Comedy, Drama, Romance	1931.0	tt0021749	8.5	201425.0	DE
The Thomas Crown Affair	movie	Crime, Drama, Romance	1968.0	tt0063688	6.9	29004.0	BR, CL, CO, MX
The Thomas Crown Affair	movie	Crime, Romance, Thriller	1999.0	tt0155267	6.9	102436.0	BR, CL, CO, MX
The Great Dictator	movie	Comedy, Drama, War	1940.0	tt0032553	8.4	243237.0	DE
Mother India	movie	Action, Comedy, Drama	1957.0	tt0050188	7.8	9989.0	AU, IN, US
Dead Man	movie	Adventure, Comedy, Drama	1995.0	tt0112817	7.5	104679.0	DE
Dawn of the Dead	movie	Action, Horror	2004.0	tt0363547	7.2	277871.0	AU, US
Do the Right Thing	movie	Comedy, Drama	1989.0	tt0097216	7.9	115503.0	US
Galaxy Quest	movie	Adventure, Comedy, Sci-Fi	1999.0	tt0177789	7.4	182405.0	US
Don't Look Now	movie	Drama, Horror, Mystery	1973.0	tt0069995	7.1	64910.0	GB
Murderers Among Us	movie	Drama, Romance, Thriller	1946.0	tt0038769	7.4	2606.0	DE
The Pink Panther	movie	Comedy, Crime, Romance	1963.0	tt0057413	7.0	57917.0	BR, CL, CO, MX
For a Few Dollars More	movie	Drama, Western	1965.0	tt0059578	8.2	281577.0	BR, CL, CO, MX
Lawrence of Arabia	movie	Adventure, Biography, Drama	1962.0	tt0056172	8.3	322245.0	AU
Halloween	movie	Horror, Thriller	1978.0	tt0077651	7.7	318310.0	CA, US
Heat	movie	Action, Crime, Drama	1995.0	tt0113277	8.3	737062.0	US
Kindergarten Cop	movie	Action, Comedy, Crime	1990.0	tt0099938	6.2	165667.0	AU
Madagascar	movie	Adventure, Animation, Comedy	2005.0	tt0351283	6.9	448016.0	AU
Mission: Impossible	movie	Action, Adventure, Thriller	1996.0	tt0117060	7.2	479656.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE
Mission: Impossible II	movie	Action, Adventure, Thriller	2000.0	tt0120755	6.1	384715.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE
Mission: Impossible III	movie	Action, Adventure, Thriller	2006.0	tt0317919	6.9	397348.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE
Spaceballs	movie	Adventure, Comedy, Sci-Fi	1987.0	tt0094012	7.1	211805.0	CL, CO, MX
The Gold Rush	movie	Adventure, Comedy, Drama	1925.0	tt0015864	8.1	120894.0	DE
The Magnificent Seven	movie	Action, Adventure, Drama	1960.0	tt0054047	7.7	104632.0	BR
Irreversible	movie	Crime, Drama, Mystery	2002.0	tt0290673	7.3	151456.0	AT, CH, DE, FR
The Manchurian Candidate	movie	Drama, Thriller	1962.0	tt0056218	7.9	81195.0	CL, CO, MX
Eraserhead	movie	Fantasy, Horror	1977.0	tt0074486	7.3	130962.0	DE
The Man Who Fell to Earth	movie	Drama, Sci-Fi	1976.0	tt0074851	6.6	29398.0	DE
Sherlock Jr.	movie	Action, Comedy, Romance	1924.0	tt0015324	8.2	59173.0	GB
Mulholland Drive	movie	Drama, Mystery, Thriller	2001.0	tt0166924	7.9	392409.0	DE, GB
Sommersby	movie	Drama, Mystery, Romance	1993.0	tt0108185	6.3	23627.0	DE
The French Connection	movie	Action, Crime, Drama	1971.0	tt0067116	7.7	139156.0	US
Breathless	movie	Action, Drama, Romance	1983.0	tt0085276	6.0	10982.0	CL, CO, MX
The Hidden Fortress	movie	Action, Adventure, Drama	1958.0	tt0051808	8.1	43240.0	GB
Point Break	movie	Action, Crime, Thriller	1991.0	tt0102685	7.3	208831.0	AR, AT, BO, CA, CH, CL, CO, CR, DO, EC, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE
Escape from New York	movie	Action, Adventure, Sci-Fi	1981.0	tt0082340	7.1	162114.0	BR, CL, CO, MX
The Wind that Shakes the Barley	movie	Drama, War	2006.0	tt0460989	7.5	55741.0	US
Catch a Fire	movie	Biography, Drama, History	2006.0	tt0437232	6.7	11116.0	US
Dreamgirls	movie	Drama, Musical	2006.0	tt0443489	6.6	78193.0	AT, CA, CH, DE, FR, GB, IE, IT, US
Babel	movie	Drama	2006.0	tt0449467	7.5	320531.0	US
The Queen	movie	Biography, Drama	2006.0	tt0436697	7.3	116887.0	FR
The Talented Mr. Ripley	movie	Crime, Drama, Thriller	1999.0	tt0134119	7.4	256176.0	AT, CH, DE, FR, GB, IE, IT, US
The Remains of the Day	movie	Drama, Romance	1993.0	tt0107943	7.8	86928.0	AU
Rocky Balboa	movie	Action, Drama, Sport	2006.0	tt0479143	7.1	234741.0	US
Hannibal Rising	movie	Adventure, Crime, Drama	2007.0	tt0367959	6.1	117724.0	US
Hollywoodland	movie	Biography, Crime, Drama	2006.0	tt0427969	6.5	36299.0	AT, CH, DE, FR, GB, IE, IT
Letters from Iwo Jima	movie	Action, Adventure, Drama	2006.0	tt0498380	7.8	172028.0	US
Lonely Hearts	movie	Biography, Crime, Drama	2006.0	tt0441774	6.4	22598.0	AR, BR, CL, CO, MX
The Host	movie	Drama, Horror, Sci-Fi	2006.0	tt0468492	7.1	135554.0	GB
Street Kings	movie	Action, Crime, Thriller	2008.0	tt0421073	6.8	122604.0	DE
American Psycho	movie	Crime, Drama, Horror	2000.0	tt0144084	7.6	750994.0	BR, CL, CO, IN, MX, US
Monster's Ball	movie	Drama, Romance	2001.0	tt0285742	7.0	95346.0	IN
First Blood	movie	Action, Adventure, Thriller	1982.0	tt0083944	7.7	282852.0	BR, CL, CO, GB, MX
Rambo: First Blood Part II	movie	Action, Adventure, Thriller	1985.0	tt0089880	6.5	186349.0	CA, GB, US
Rambo III	movie	Action, Adventure, Thriller	1988.0	tt0095956	5.8	142767.0	BR, CA, CL, CO, MX, US
Houseboat	movie	Comedy, Drama, Family	1958.0	tt0051745	6.6	9833.0	CA, US
The Fountain	movie	Drama, Mystery, Romance	2006.0	tt0414993	7.2	251101.0	PT
Me and You and Everyone We Know	movie	Comedy, Drama	2005.0	tt0415978	7.2	37771.0	US
Out of Sight	movie	Comedy, Crime, Drama	1998.0	tt0120780	7.0	101173.0	AU, US
City Slickers	movie	Comedy, Western	1991.0	tt0101587	6.8	64463.0	CL, CO, MX
Cutthroat Island	movie	Action, Adventure, Comedy	1995.0	tt0112760	5.7	31299.0	GB
Sex, Lies, and Videotape	movie	Drama	1989.0	tt0098724	7.2	60709.0	GB
Pan's Labyrinth	movie	Drama, Fantasy, War	2006.0	tt0457430	8.2	714099.0	AU, CA, GB
Perfume: The Story of a Murderer	movie	Crime, Drama, Fantasy	2006.0	tt0396171	7.5	269456.0	US
Once Upon a Time in Mexico	movie	Action, Crime, Thriller	2003.0	tt0285823	6.3	171711.0	US
The Contract	movie	Action, Crime, Drama	2006.0	tt0445946	5.6	26371.0	AR, BR, CL, CO, MX
The Virgin Suicides	movie	Drama, Romance	1999.0	tt0159097	7.2	174265.0	GB, US
The Illusionist	movie	Drama, Fantasy, Mystery	2006.0	tt0443543	7.5	393600.0	US
Teenage Mutant Ninja Turtles II: The Secret of the Ooze	movie	Action, Adventure, Comedy	1991.0	tt0103060	6.0	61961.0	AU
Teenage Mutant Ninja Turtles	movie	Action, Adventure, Comedy	1990.0	tt0100758	6.8	106873.0	AU, IE
Teenage Mutant Ninja Turtles III	movie	Action, Adventure, Comedy	1993.0	tt0108308	4.8	37060.0	AU, US
Changing Lanes	movie	Drama, Thriller	2002.0	tt0264472	6.5	75456.0	US
Collateral	movie	Action, Crime, Drama	2004.0	tt0369339	7.5	441484.0	US
Thelma & Louise	movie	Adventure, Crime, Drama	1991.0	tt0103074	7.6	178357.0	CA
Ghost World	movie	Comedy, Drama	2001.0	tt0162346	7.3	128334.0	GB
Pieces of April	movie	Comedy, Drama	2003.0	tt0311648	7.0	22307.0	US
Flatliners	movie	Drama, Horror, Sci-Fi	1990.0	tt0099582	6.6	95169.0	US
Parenthood	movie	Comedy, Drama	1989.0	tt0098067	7.1	56099.0	AU
Down by Law	movie	Comedy, Crime, Drama	1986.0	tt0090967	7.6	56265.0	DE
28 Weeks Later	movie	Horror, Sci-Fi	2007.0	tt0463854	6.9	300186.0	US
Die Hard 2	movie	Action, Thriller	1990.0	tt0099423	7.1	388923.0	US
Chicago	movie	Comedy, Crime, Musical	2002.0	tt0299658	7.2	247060.0	AU, US
The Holiday	movie	Comedy, Romance	2006.0	tt0457939	7.0	330480.0	AU
School of Rock	movie	Comedy, Music	2003.0	tt0332379	7.2	338872.0	AT, CH, DE, FR, GB, IE, IT, US
What's Eating Gilbert Grape	movie	Drama	1993.0	tt0108550	7.7	258388.0	AU
Bring It On	movie	Comedy, Romance, Sport	2000.0	tt0204946	6.1	108415.0	AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, VE
Primal Fear	movie	Crime, Drama, Mystery	1996.0	tt0117381	7.7	253373.0	AT, CH, DE, FR, GB, IE, IT, US
A Shot in the Dark	movie	Comedy, Crime, Mystery	1964.0	tt0058586	7.3	31722.0	BR, CL, CO, MX
Meet the Parents	movie	Comedy, Romance	2000.0	tt0212338	7.0	362165.0	AT, AU, CH, DE, FR, GB, IE, IT
Cape Fear	movie	Crime, Thriller	1991.0	tt0101540	7.3	222228.0	AU
The Double Life of Véronique	movie	Drama, Fantasy, Music	1991.0	tt0101765	7.7	54160.0	DE
A Bronx Tale	movie	Crime, Drama	1993.0	tt0106489	7.8	167373.0	CA, US
Still Crazy	movie	Comedy, Drama, Music	1998.0	tt0149151	7.0	9019.0	AU
Hitman	movie	Action, Crime, Thriller	2007.0	tt0465494	6.2	180985.0	US
Liar Liar	movie	Comedy, Fantasy	1997.0	tt0119528	6.9	341080.0	AU
Jules and Jim	movie	Drama, Romance	1962.0	tt0055032	7.7	45215.0	DE, GB
Mississippi Burning	movie	Crime, Drama, Mystery	1988.0	tt0095647	7.8	114162.0	BR, CL, CO, DE, MX
The Island	movie	Action, Sci-Fi, Thriller	2005.0	tt0399201	6.8	331564.0	US
Bedazzled	movie	Comedy, Fantasy	2000.0	tt0230030	6.1	113947.0	DE
Speed	movie	Action, Adventure, Thriller	1994.0	tt0111257	7.3	400735.0	US
Speed 2: Cruise Control	movie	Action, Adventure, Crime	1997.0	tt0120179	4.0	87285.0	US
Forces of Nature	movie	Comedy, Romance	1999.0	tt0141098	5.5	36398.0	AT, CH, DE, FR, GB, IE, IT
The Net	movie	Action, Crime, Drama	1995.0	tt0113957	6.0	75524.0	US
A Time to Kill	movie	Crime, Drama, Thriller	1996.0	tt0117913	7.5	186423.0	US
Freedom Writers	movie	Biography, Crime, Drama	2007.0	tt0463998	7.6	86776.0	AT, CH, DE, FR, GB, IE, IT, US
Bill & Ted's Excellent Adventure	movie	Adventure, Comedy, Music	1989.0	tt0096928	6.9	144021.0	GB
Bill & Ted's Bogus Journey	movie	Adventure, Comedy, Fantasy	1991.0	tt0101452	6.3	82202.0	BR, CL, CO, MX
The Legend of Zorro	movie	Action, Adventure, Romance	2005.0	tt0386140	6.0	109422.0	US
State of Grace	movie	Action, Crime, Drama	1990.0	tt0100685	7.2	25601.0	US
March of the Penguins	movie	Documentary, Family	2005.0	tt0428803	7.5	60619.0	DE
The Hunt for Red October	movie	Action, Adventure, Thriller	1990.0	tt0099810	7.5	219216.0	AT, CA, CH, DE, FR, GB, IE, IT
Ray	movie	Biography, Drama, Music	2004.0	tt0350258	7.7	159379.0	US
Little Buddha	movie	Drama	1993.0	tt0107426	6.1	18296.0	DE
Hostel	movie	Horror	2005.0	tt0450278	5.9	194943.0	US
Hostel: Part II	movie	Horror	2007.0	tt0498353	5.5	97853.0	US
Copycat	movie	Drama, Mystery, Thriller	1995.0	tt0112722	6.6	68001.0	DE, US
The Last Metro	movie	Drama, Romance, War	1980.0	tt0080610	7.3	16189.0	DE, GB
The Soft Skin	movie	Drama, Romance	1964.0	tt0058458	7.5	8602.0	DE, GB
West Side Story	movie	Crime, Drama, Musical	1961.0	tt0055614	7.6	122934.0	BR
Bird on a Wire	movie	Action, Comedy, Crime	1990.0	tt0099141	6.0	48743.0	AU
Inland Empire	movie	Drama, Fantasy, Mystery	2006.0	tt0460829	6.8	63783.0	DE
The Mummy Returns	movie	Action, Adventure, Fantasy	2001.0	tt0209163	6.4	352426.0	AU
The Mummy: Tomb of the Dragon Emperor	movie	Action, Adventure, Fantasy	2008.0	tt0859163	5.2	173393.0	AU
Canadian Bacon	movie	Action, Comedy	1995.0	tt0109370	5.9	18207.0	US
An Inconvenient Truth	movie	Documentary	2006.0	tt0497116	7.4	85681.0	IT
May Fools	movie	Comedy, Romance	1990.0	tt0097884	7.2	3486.0	DE
Footloose	movie	Drama, Music, Romance	1984.0	tt0087277	6.6	95938.0	AT, CA, CH, DE, FR, GB, IE, IT, US
La Cérémonie	movie	Crime, Drama, Thriller	1995.0	tt0112769	7.5	14217.0	DE
Angel	movie	Action, Crime, Thriller	1983.0	tt0086896	5.8	4877.0	CA
The Rules of Attraction	movie	Comedy, Drama, Romance	2002.0	tt0292644	6.6	53957.0	IN
Shoot the Piano Player	movie	Crime, Drama, Thriller	1960.0	tt0054389	7.4	21007.0	DE
Over the Top	movie	Action, Drama, Sport	1987.0	tt0093692	5.8	61126.0	BR, CL, CO, MX
Entrapment	movie	Action, Crime, Romance	1999.0	tt0137494	6.3	125693.0	DE
World Trade Center	movie	Drama, History, Thriller	2006.0	tt0469641	6.0	88894.0	AT, CH, DE, FR, GB, IE, IT, US
Transformers	movie	Action, Adventure, Sci-Fi	2007.0	tt0418279	7.1	686439.0	AR, AT, AU, BO, BR, CA, CH, CL, CO, CR, DE, DO, EC, FR, GB, GT, HN, IE, IT, MX, NI, PA, PE, PY, SV, US, VE
Fantomas Unleashed	movie	Adventure, Comedy, Crime	1965.0	tt0059168	6.8	8538.0	DE
Fantomas	movie	Adventure, Comedy, Crime	1964.0	tt0058089	6.9	12488.0	DE
Fantomas vs. Scotland Yard	movie	Adventure, Comedy, Crime	1967.0	tt0060400	6.7	8135.0	DE
Red Dawn	movie	Action, Drama, Thriller	1984.0	tt0087985	6.3	64718.0	BR, CL, CO, MX, US
Malcolm X	movie	Biography, Drama, History	1992.0	tt0104797	7.7	104068.0	IN
The Karate Kid	movie	Action, Drama, Family	1984.0	tt0087538	7.3	252119.0	US
Children of a Lesser God	movie	Drama, Romance	1986.0	tt0090830	7.2	19070.0	AT, CH, DE, FR, GB, IE, IT
Traffic	movie	Crime, Drama, Thriller	2000.0	tt0181865	7.6	222577.0	IN
Open Your Eyes	movie	Drama, Mystery, Sci-Fi	1997.0	tt0125659	7.7	74342.0	IN
Vanilla Sky	movie	Fantasy, Mystery, Romance	2001.0	tt0259711	6.9	290213.0	AT, CH, DE, FR, GB, IE, IT, US
Away from Her	movie	Drama	2006.0	tt0491747	7.5	23269.0	CA
Hulk	movie	Action, Sci-Fi	2003.0	tt0286716	5.6	282471.0	AU, US
The Others	movie	Horror, Mystery, Thriller	2001.0	tt0230600	7.6	402634.0	BR, CL, CO, GB, MX
Exodus	movie	Action, Drama, War	1960.0	tt0053804	6.7	11750.0	CL, CO, MX
An Unfinished Life	movie	Drama, Family, Romance	2005.0	tt0350261	7.0	34571.0	CA
Crank	movie	Action, Crime, Thriller	2006.0	tt0479884	6.9	267826.0	BR, CL, CO, IN, MX
Zodiac	movie	Crime, Drama, Mystery	2007.0	tt0443706	7.7	618338.0	CA, US
The Elephant Man	movie	Biography, Drama	1980.0	tt0080678	8.2	263977.0	DE, GB
Gerry	movie	Adventure, Drama, Mystery	2002.0	tt0302674	6.0	20055.0	DE
Enough	movie	Crime, Drama, Thriller	2002.0	tt0278435	5.8	48803.0	US
8 Women	movie	Comedy, Crime, Musical	2002.0	tt0283832	7.0	34835.0	AT, CH, DE, FR
Fools Rush In	movie	Comedy, Drama, Romance	1997.0	tt0119141	6.1	40321.0	US
Bandidas	movie	Action, Comedy, Crime	2006.0	tt0416496	5.7	37781.0	IN
The Constant Gardener	movie	Drama, Mystery, Romance	2005.0	tt0387131	7.3	150597.0	DE
A Mighty Heart	movie	Biography, Drama, History	2007.0	tt0829459	6.6	28367.0	AT, CH, DE, FR, GB, IE, IT
My Blueberry Nights	movie	Drama, Romance	2007.0	tt0765120	6.6	57064.0	DE
Death Proof	movie	Action, Drama, Thriller	2007.0	tt1028528	7.0	319717.0	BR, CL, CO, MX
Planet Terror	movie	Action, Comedy, Horror	2007.0	tt1077258	7.0	226339.0	BR, CL, CO, MX
Aguirre, the Wrath of God	movie	Action, Adventure, Biography	1972.0	tt0068182	7.8	63834.0	DE, GB
We Own the Night	movie	Action, Crime, Drama	2007.0	tt0498399	6.8	94194.0	US
4 Months, 3 Weeks and 2 Days	movie	Drama	2007.0	tt1032846	7.9	63995.0	US
Persepolis	movie	Animation, Biography, Drama	2007.0	tt0808417	8.0	101548.0	DE
Hard Target	movie	Action, Crime, Thriller	1993.0	tt0107076	6.2	57984.0	AU
Hostage	movie	Action, Crime, Drama	2005.0	tt0340163	6.5	114205.0	US
Training Day	movie	Crime, Drama, Thriller	2001.0	tt0139654	7.8	484699.0	US
Moonstruck	movie	Comedy, Drama, Romance	1987.0	tt0093565	7.2	70951.0	BR, CL, CO, MX
Along Came a Spider	movie	Crime, Drama, Mystery	2001.0	tt0164334	6.4	97809.0	AT, CH, DE, FR, GB, IE, US
The Gift	movie	Drama, Fantasy, Horror	2000.0	tt0219699	6.7	76381.0	US
National Treasure	movie	Action, Adventure, Mystery	2004.0	tt0368891	6.9	361992.0	US
Pusher	movie	Crime, Thriller	1996.0	tt0117407	7.3	45789.0	GB
While You Were Sleeping	movie	Comedy, Drama, Romance	1995.0	tt0114924	6.8	116746.0	US
Romeo Is Bleeding	movie	Crime, Drama, Romance	1993.0	tt0107983	6.5	15501.0	BR, CL, CO, MX
Cutaway	movie	Action, Crime	2000.0	tt0211792	5.2	1801.0	US
Amsterdamned	movie	Action, Crime, Horror	1988.0	tt0094651	6.6	9840.0	CA, US
Desert Saints	movie	Action, Romance, Thriller	2002.0	tt0167116	6.0	3480.0	US
The Last Castle	movie	Action, Drama, Thriller	2001.0	tt0272020	6.9	86653.0	AT, CH, DE, FR, GB, IE, IT
Solar Crisis	movie	Sci-Fi, Thriller	1990.0	tt0100649	4.1	2153.0	US
American Pie	movie	Comedy	1999.0	tt0163651	7.0	443486.0	AU
L.A. Story	movie	Comedy, Drama, Fantasy	1991.0	tt0102250	6.7	34887.0	GB
The Breakfast Club	movie	Comedy, Drama	1985.0	tt0088847	7.8	447839.0	AU
Days of Thunder	movie	Action, Drama, Sport	1990.0	tt0099371	6.1	98297.0	US
Me, Myself & Irene	movie	Comedy	2000.0	tt0183505	6.6	255275.0	US
Kiss of the Dragon	movie	Action, Crime, Thriller	2001.0	tt0271027	6.6	67402.0	IN
Cop Land	movie	Crime, Drama, Thriller	1997.0	tt0118887	7.0	109079.0	AT, AU, CH, DE, FR, GB, IE, IT, US
The Cotton Club	movie	Crime, Drama, Music	1984.0	tt0087089	6.5	20082.0	US
Reindeer Games	movie	Action, Crime, Thriller	2000.0	tt0184858	5.8	42841.0	US
Breakdown	movie	Crime, Drama, Mystery	1997.0	tt0118771	7.0	63882.0	AT, CH, DE, FR, GB, IE, IT
Stargate	movie	Action, Adventure, Sci-Fi	1994.0	tt0111282	7.0	209371.0	BR, CL, CO, MX, US
Liberty Stands Still	movie	Action, Drama, Thriller	2002.0	tt0280870	5.7	8127.0	US
Wet Hot American Summer	movie	Comedy, Romance	2001.0	tt0243655	6.5	61517.0	US
Alice in the Cities	movie	Drama	1974.0	tt0069687	7.9	13846.0	DE
16 Blocks	movie	Action, Drama, Thriller	2006.0	tt0450232	6.6	135795.0	AR, BR, CL, CO, MX
The Legend of Paul and Paula	movie	Comedy, Drama, Romance	1973.0	tt0070299	6.8	1258.0	DE
Malice	movie	Crime, Mystery, Thriller	1993.0	tt0107497	6.5	28671.0	BR, CL, CO, MX
Unfaithful	movie	Drama, Romance, Thriller	2002.0	tt0250797	6.7	100841.0	DE, US
Eastern Promises	movie	Crime, Drama, Thriller	2007.0	tt0765443	7.6	266520.0	US
Veronika Voss	movie	Drama	1982.0	tt0084654	7.6	7929.0	DE
Stardust	movie	Adventure, Family, Fantasy	2007.0	tt0486655	7.6	288901.0	AT, CH, DE, FR, GB, IE, IT
The General's Daughter	movie	Crime, Drama, Mystery	1999.0	tt0144214	6.4	64841.0	US
Cold Mountain	movie	Adventure, Drama, Romance	2003.0	tt0159365	7.2	158461.0	AT, CH, DE, FR, GB, IE, IT
Clerks II	movie	Comedy	2006.0	tt0424345	7.3	141824.0	IN
The Light	movie	Drama, Romance	2004.0	tt0388562	7.0	1650.0	DE
Prime	movie	Comedy, Drama, Romance	2005.0	tt0387514	6.2	42403.0	US
Married to the Mob	movie	Comedy, Crime, Romance	1988.0	tt0095593	6.2	20230.0	BR
Field of Dreams	movie	Drama, Family, Fantasy	1989.0	tt0097351	7.5	131830.0	AU
10 Items or Less	movie	Comedy, Drama	2006.0	tt0499603	6.5	16476.0	US
The Bear	movie	Adventure, Drama, Family	1988.0	tt0095800	7.7	19439.0	DE
Joint Security Area	movie	Action, Drama, Thriller	2000.0	tt0260991	7.7	35284.0	DE, GB
Harley Davidson and the Marlboro Man	movie	Action, Crime, Drama	1991.0	tt0102005	6.1	23359.0	BR, CL, CO, MX
Confidentially Yours	movie	Comedy, Crime, Mystery	1983.0	tt0086551	7.2	7680.0	DE
Children of Paradise	movie	Drama, Romance	1945.0	tt0037674	8.3	21543.0	GB
Belle Epoque	movie	Comedy, Drama, Romance	1992.0	tt0103791	7.1	11578.0	DE
The Princess Bride	movie	Adventure, Comedy, Family	1987.0	tt0093779	8.0	458888.0	BR, CL, CO, MX, US
The Bourne Identity	movie	Action, Mystery, Thriller	2002.0	tt0258463	7.8	586549.0	AU, US
The Bourne Supremacy	movie	Action, Mystery, Thriller	2004.0	tt0372183	7.7	494166.0	AU, US
The Bourne Ultimatum	movie	Action, Mystery, Thriller	2007.0	tt0440963	8.0	665592.0	AU, US
Nobody Knows	movie	Drama	2004.0	tt0408664	8.0	32543.0	GB, US
Spanglish	movie	Comedy, Drama, Romance	2004.0	tt0371246	6.4	89579.0	US
Zazie in the Metro	movie	Comedy, Fantasy	1960.0	tt0054494	6.9	6911.0	DE
Time to Leave	movie	Drama	2005.0	tt0417189	7.1	9344.0	DE
The Aviator	movie	Biography, Drama	2004.0	tt0338751	7.5	389877.0	IN
Planes, Trains & Automobiles	movie	Comedy, Drama	1987.0	tt0093748	7.6	164296.0	AT, CH, DE, FR, GB, IE, IT, US
Uncle Buck	movie	Comedy	1989.0	tt0098554	7.1	111009.0	AU
An Officer and a Gentleman	movie	Drama, Romance	1982.0	tt0084434	7.1	64115.0	AT, CA, CH, DE, FR, GB, IE, IT
The Mothman Prophecies	movie	Drama, Horror, Mystery	2002.0	tt0265349	6.4	86167.0	US
Heathers	movie	Comedy, Crime	1988.0	tt0097493	7.2	120191.0	AU
The Game	movie	Drama, Mystery, Thriller	1997.0	tt0119174	7.7	441852.0	AU, FR
What Lies Beneath	movie	Drama, Horror, Mystery	2000.0	tt0161081	6.6	138581.0	CA, US
House of 1000 Corpses	movie	Horror	2003.0	tt0251736	6.0	96058.0	CA
The Blair Witch Project	movie	Horror, Mystery	1999.0	tt0185937	6.5	295889.0	BR, CL, CO, IN, MX
Sleepy Hollow	movie	Fantasy, Horror, Mystery	1999.0	tt0162661	7.3	393523.0	CA, US
The Bounty	movie	Adventure, Drama, History	1984.0	tt0086993	7.0	32031.0	BR, CL, CO, MX
Ringu	movie	Horror, Mystery	1998.0	tt0178868	7.2	80124.0	CA, FR, US
Irma la Douce	movie	Comedy, Romance	1963.0	tt0057187	7.3	22025.0	CL, CO, MX
Evan Almighty	movie	Comedy, Family, Fantasy	2007.0	tt0413099	5.4	157282.0	US
Indochine	movie	Drama, Romance, War	1992.0	tt0104507	7.0	11140.0	DE, GB
Naked Lunch	movie	Drama, Mystery	1991.0	tt0102511	6.9	57895.0	DE
Journey to Italy	movie	Drama, Romance	1954.0	tt0046511	7.3	12723.0	GB
24 Hour Party People	movie	Biography, Comedy, Drama	2002.0	tt0274309	7.3	40317.0	BR, CL, CO, MX, US
40 Days and 40 Nights	movie	Comedy, Romance	2002.0	tt0243736	5.6	76603.0	AU
Addams Family Values	movie	Comedy, Fantasy	1993.0	tt0106220	6.8	114424.0	AT, AU, CH, DE, FR, GB, IE, IT, US
The Lovers on the Bridge	movie	Drama, Romance	1991.0	tt0101318	7.6	15859.0	AT, CH, DE, FR
American Pie 2	movie	Comedy	2001.0	tt0252866	6.4	274686.0	AU
Pierrot le Fou	movie	Crime, Drama, Romance	1965.0	tt0059592	7.4	37999.0	DE, GB
Pitch Black	movie	Action, Horror, Sci-Fi	2000.0	tt0134847	7.0	256525.0	AU
Reality Bites	movie	Comedy, Drama, Romance	1994.0	tt0110950	6.6	54968.0	AU
The Chronicles of Riddick	movie	Action, Adventure, Sci-Fi	2004.0	tt0296572	6.6	245413.0	AU
The Chronicles of Riddick: Dark Fury	movie	Action, Animation, Sci-Fi	2004.0	tt0407658	6.5	12287.0	US
Identity	movie	Mystery, Thriller	2003.0	tt0309698	7.3	274011.0	US
Claire's Knee	movie	Drama, Romance	1970.0	tt0065772	7.5	12823.0	DE
A Good Marriage	movie	Comedy, Drama, Romance	1982.0	tt0082053	7.0	3883.0	DE
The Addams Family	movie	Comedy, Fantasy	1991.0	tt0101272	6.9	187585.0	US
Backdraft	movie	Action, Drama, Mystery	1991.0	tt0101393	6.7	89648.0	AU
The First Wives Club	movie	Comedy	1996.0	tt0116313	6.4	55648.0	AT, AU, CH, DE, FR, GB, IE, IT, US
20,000 Leagues Under the Sea	movie	Adventure, Fantasy, Romance	1997.0	tt0118247	5.1	1100.0	US
Ghostbusters II	movie	Action, Comedy, Fantasy	1989.0	tt0097428	6.6	230345.0	US
The Trial	movie	Drama, Mystery, Thriller	1962.0	tt0057427	7.6	24878.0	DE
1408	movie	Fantasy, Horror, Mystery	2007.0	tt0450385	6.8	300334.0	BR, CL, CO, IN, MX
Flesh for Frankenstein	movie	Horror, Sci-Fi	1973.0	tt0071508	5.8	7181.0	CA
Frankenstein	movie	Crime, Horror, Mystery	2004.0	tt0397430	4.5	2087.0	US
Modern Times	movie	Comedy, Drama, Romance	1936.0	tt0027977	8.5	266190.0	DE
Red River	movie	Drama, Western	1948.0	tt0040724	7.7	35256.0	BR, CL, CO, MX
The Night of the Hunter	movie	Crime, Drama, Film-Noir	1955.0	tt0048424	8.0	100762.0	BR, CL, CO, MX
Midnight Cowboy	movie	Drama	1969.0	tt0064665	7.8	123492.0	CL, CO, MX
Gangs of New York	movie	Crime, Drama	2002.0	tt0217505	7.5	481016.0	IN, US
Beavis and Butt-Head Do America	movie	Adventure, Animation, Comedy	1996.0	tt0115641	6.8	61128.0	AT, CA, CH, DE, FR, GB, IE, IT, US
No Telling	movie	Horror	1991.0	tt0102545	5.7	437.0	CA, US
The Yes Men	movie	Comedy, Documentary	2003.0	tt0379593	6.8	6188.0	US
The Things of Life	movie	Drama, Romance	1970.0	tt0064165	7.4	5754.0	DE
Cesar & Rosalie	movie	Drama, Romance	1972.0	tt0068441	7.3	3948.0	DE
Far from the Madding Crowd	movie	Drama, History, Romance	1967.0	tt0061648	7.2	6397.0	GB
The Train	movie	Action, Thriller, War	1964.0	tt0059825	7.8	19807.0	CL, CO, MX
